=== LSOF FOR ALL MODEM PROCESSES ===
==============================================
--- LSOF for time_daemon (PID 242) ---
==============================================
COMMAND     PID       USER   FD      TYPE             DEVICE  SIZE/OFF       NODE NAME
dnsmasq    1383     nobody  mem       ???              b3:17         0        956 /system/lib/libcutils.so
dnsmasq    1383     nobody  mem       ???              b3:17     32768        956 /system/lib/libcutils.so
dnsmasq    1383     nobody  mem       ???              b3:17     36864        956 /system/lib/libcutils.so
dnsmasq    1383     nobody  mem       ???              b3:17         0        937 /system/lib/libc.so
dnsmasq    1383     nobody  mem       ???              b3:17    290816        937 /system/lib/libc.so
dnsmasq    1383     nobody  mem       ???              b3:17    299008        937 /system/lib/libc.so
com.andro  1605      u0_a4  exe       ???                ???       ???        ??? /system/bin/app_process
com.andro  1605      u0_a4    0       ???                ???       ???        ??? /dev/null
com.andro  1605      u0_a4    1       ???                ???       ???        ??? /dev/null
com.andro  1605      u0_a4    2       ???                ???       ???        ??? /dev/null
com.andro  1605      u0_a4    3       ???                ???       ???        ??? /dev/log/main
com.andro  1605      u0_a4    4       ???                ???       ???        ??? /dev/log/radio
com.andro  1605      u0_a4    5       ???                ???       ???        ??? /dev/log/events
com.andro  1605      u0_a4    6       ???                ???       ???        ??? /dev/log/system
com.andro  1605      u0_a4    7       ???                ???       ???        ??? /system/framework/core.jar
com.andro  1605      u0_a4    8       ???                ???       ???        ??? /dev/__properties__
com.andro  1605      u0_a4    9       ???                ???       ???        ??? /dev/binder
com.andro  1605      u0_a4   10       ???                ???       ???        ??? /system/framework/conscrypt.jar
com.andro  1605      u0_a4   11       ???                ???       ???        ??? /system/framework/okhttp.jar
com.andro  1605      u0_a4   12       ???                ???       ???        ??? /system/framework/core-junit.jar
com.andro  1605      u0_a4   13       ???                ???       ???        ??? /system/framework/bouncycastle.jar
com.andro  1605      u0_a4   14       ???                ???       ???        ??? /system/framework/ext.jar
com.andro  1605      u0_a4   15       ???                ???       ???        ??? /system/framework/framework.jar
com.andro  1605      u0_a4   16       ???                ???       ???        ??? /system/framework/framework2.jar
com.andro  1605      u0_a4   17       ???                ???       ???        ??? /system/framework/telephony-common.jar
com.andro  1605      u0_a4   18       ???                ???       ???        ??? /system/framework/voip-common.jar
com.andro  1605      u0_a4   19       ???                ???       ???        ??? /system/framework/mms-common.jar
com.andro  1605      u0_a4   20       ???                ???       ???        ??? /system/framework/android.policy.jar
com.andro  1605      u0_a4   21       ???                ???       ???        ??? /system/framework/services.jar
com.andro  1605      u0_a4   22       ???                ???       ???        ??? /system/framework/apache-xml.jar
com.andro  1605      u0_a4   23       ???                ???       ???        ??? /system/framework/webviewchromium.jar
com.andro  1605      u0_a4   24       ???                ???       ???        ??? /system/framework/telephony-msim.jar
com.andro  1605      u0_a4   25       ???                ???       ???        ??? /system/framework/oem-services.jar
com.andro  1605      u0_a4   26       ???                ???       ???        ??? /system/framework/org.codeaurora.Performance.jar
com.andro  1605      u0_a4   27       ???                ???       ???        ??? /system/framework/vcard.jar
com.andro  1605      u0_a4   28       ???                ???       ???        ??? /dev/log/main
com.andro  1605      u0_a4   29       ???                ???       ???        ??? /dev/log/radio
com.andro  1605      u0_a4   30       ???                ???       ???        ??? /dev/log/events
com.andro  1605      u0_a4   31       ???                ???       ???        ??? /dev/log/system
com.andro  1605      u0_a4   32       ???                ???       ???        ??? /system/framework/framework.jar
com.andro  1605      u0_a4   33       ???                ???       ???        ??? /sys/kernel/debug/tracing/trace_marker
com.andro  1605      u0_a4   34       ???                ???       ???        ??? /system/framework/core.jar
com.andro  1605      u0_a4   35       ???                ???       ???        ??? /system/framework/framework-res.apk
com.andro  1605      u0_a4   36       ???                ???       ???        ??? pipe:[10917]
com.andro  1605      u0_a4   37       ???                ???       ???        ??? socket:[15397]
com.andro  1605      u0_a4   38       ???                ???       ???        ??? /dev/cpuctl/apps/tasks
com.andro  1605      u0_a4   39       ???                ???       ???        ??? /dev/cpuctl/apps/bg_non_interactive/tasks
com.andro  1605      u0_a4   40       ???                ???       ???        ??? pipe:[12472]
com.andro  1605      u0_a4   41       ???                ???       ???        ??? pipe:[12472]
com.andro  1605      u0_a4   42       ???                ???       ???        ??? pipe:[10917]
com.andro  1605      u0_a4   43       ???                ???       ???        ??? anon_inode:[eventpoll]
com.andro  1605      u0_a4   44       ???                ???       ???        ??? /system/priv-app/Dialer.apk
com.andro  1605      u0_a4   45       ???                ???       ???        ??? /system/framework/smartsearch.jar
com.andro  1605      u0_a4   46       ???                ???       ???        ??? /system/priv-app/Dialer.apk
com.andro  1605      u0_a4   47       ???                ???       ???        ??? pipe:[15398]
com.andro  1605      u0_a4   48       ???                ???       ???        ??? pipe:[15398]
com.andro  1605      u0_a4   50       ???                ???       ???        ??? pipe:[10931]
com.andro  1605      u0_a4   51       ???                ???       ???        ??? pipe:[10931]
com.andro  1605      u0_a4   52       ???                ???       ???        ??? anon_inode:[eventpoll]
com.andro  1605      u0_a4  mem       ???              b3:17         0         90 /system/bin/app_process
com.andro  1605      u0_a4  mem       ???              b3:17      4096         90 /system/bin/app_process
sshd -p 2  1658       root  exe       ???                ???       ???        ??? /system/xbin/sshd
sshd -p 2  1658       root    0       ???                ???       ???        ??? /dev/null
sshd -p 2  1658       root    1       ???                ???       ???        ??? /dev/null
sshd -p 2  1658       root    2       ???                ???       ???        ??? /dev/null
sshd -p 2  1658       root    3       ???                ???       ???        ??? socket:[13317]
sshd -p 2  1658       root    4       ???                ???       ???        ??? socket:[13319]
sshd -p 2  1658       root  mem       ???              b3:17         0       2228 /system/xbin/sshd
sshd -p 2  1658       root  mem       ???              b3:17   2011136       2228 /system/xbin/sshd
telnetd    1660       root  exe       ???                ???       ???        ??? /system/bin/busybox
telnetd    1660       root    0       ???                ???       ???        ??? /dev/null
telnetd    1660       root    1       ???                ???       ???        ??? /dev/null
